alias,latitude,longitude,time_window_start,time_window_end,service_time,pieces,weight(Kg),volume(m^3),skills
Customer 1686,28.38641,-81.536847,600,960,15,17,202,53,cargo
Customer 1687,26.281606,-80.131005,600,960,15,2,64,53,cargo
Customer 1688,26.842937,-80.122488,600,960,15,12,122,53,cargo
Customer 1689,25.806107,-80.35876,420,960,15,2,233,53,cargo
Customer 1690,26.271345,-81.675786,600,960,15,16,161,53,cargo
Customer 1691,26.225591,-80.167333,540,960,15,2,45,53,cargo
Customer 1692,26.129887,-80.12925,510,960,15,15,32,53,cargo
Customer 1693,25.77534,-80.240019,600,960,15,14,81,53,cargo
Customer 1694,26.498195,-80.187712,600,960,15,16,202,53,cargo
Customer 1695,26.157827,-80.217981,420,960,15,12,247,53,cargo
Customer 1696,26.024013,-80.200336,600,960,15,11,55,53,cargo
Customer 1697,26.137677,-80.224668,600,960,15,10,48,53,cargo
Customer 1698,28.354048,-81.625709,650,960,15,11,117,53,cargo
Customer 1699,26.545724,-81.952406,600,960,15,17,94,53,cargo
Customer 1700,26.35389,-80.224158,420,960,15,13,90,53,cargo
Customer 1701,25.752179,-80.254949,600,960,15,20,78,53,cargo
Customer 1702,26.040821,-80.297626,420,960,15,3,54,53,cargo
Customer 1703,28.320506,-81.595236,600,960,15,8,183,53,cargo
Customer 1704,25.807055,-80.124372,420,960,15,11,108,53,cargo
Customer 1705,26.238063,-80.294992,360,960,15,9,242,53,cargo
Customer 1706,26.381751,-80.21395,360,960,15,20,222,53,cargo
Customer 1707,26.101462,-80.389996,360,960,15,6,31,53,cargo
Customer 1708,28.26332,-81.6544,360,960,15,14,28,53,cargo
Customer 1709,27.881885,-82.639784,510,960,15,8,179,53,cargo
Customer 1710,26.03462,-80.300816,420,960,15,21,135,53,cargo
Customer 1711,26.842937,-80.122488,450,960,15,18,83,53,cargo
Customer 1712,30.410291,-84.140627,390,960,15,3,186,53,cargo
Customer 1713,26.132813,-80.264128,420,960,15,20,53,53,cargo
Customer 1714,28.457312,-81.61751,420,960,15,2,54,53,cargo
Customer 1715,26.007451,-80.146592,420,960,15,3,98,53,cargo
Customer 1716,26.209227,-80.12145,420,960,15,19,133,53,cargo
Customer 1717,25.988153,-80.1183,360,960,15,7,192,53,cargo
Customer 1718,28.313153,-81.679443,360,960,15,10,54,53,cargo
Customer 1719,26.126179,-80.42218,375,960,15,9,205,53,cargo
Customer 1720,26.35624,-80.167968,420,960,15,17,32,53,cargo
Customer 1721,26.065883,-80.266871,525,960,15,16,81,53,cargo
Customer 1722,28.058016,-81.734228,420,960,15,14,167,53,cargo
Customer 1723,26.490824,-80.15288,420,960,15,9,220,53,cargo
Customer 1724,26.402207,-80.153368,360,960,15,15,243,53,cargo
Customer 1725,26.00016,-80.127861,420,960,15,7,229,53,cargo
Customer 1726,26.347704,-80.199755,420,960,15,17,226,53,cargo
Customer 1727,25.470043,-80.45884,420,960,15,14,36,53,cargo
Customer 1728,28.571618,-81.199794,420,960,15,4,51,53,cargo
Customer 1729,28.543739,-81.376456,360,960,15,18,64,53,cargo
Customer 1730,28.480135,-81.459514,420,960,15,8,125,53,cargo
Customer 1731,28.464595,-81.470916,420,960,15,10,140,53,cargo
Customer 1732,25.845243,-80.119876,390,960,15,21,123,53,cargo
Customer 1733,25.889218,-80.127147,420,960,15,5,105,53,cargo
Customer 1734,26.107554,-80.390942,420,960,15,19,221,53,cargo
Customer 1735,26.133743,-80.236415,420,960,15,12,241,53,cargo
Customer 1736,26.225591,-80.167333,435,960,15,6,232,53,cargo
Customer 1737,26.392147,-80.215258,405,960,15,22,237,53,cargo
Customer 1738,25.767365,-80.190741,390,960,15,21,47,53,cargo
Customer 1739,26.477381,-80.088361,420,960,15,17,128,53,cargo
Customer 1740,25.935532,-80.181712,360,960,15,21,40,53,cargo
Customer 1741,26.133743,-80.236415,420,960,15,13,100,53,cargo
Customer 1742,26.035382,-80.194436,420,960,15,9,231,53,cargo
Customer 1743,26.010284,-80.129735,420,960,15,11,60,53,cargo
Customer 1744,26.136559,-80.120263,390,960,15,3,45,53,cargo
Customer 1745,26.358537,-80.236369,420,960,15,22,197,53,cargo
Customer 1746,28.256086,-81.429509,420,960,15,3,119,53,cargo
Customer 1747,27.786114,-80.497554,360,960,15,5,35,53,cargo
Customer 1748,26.3678,-80.146318,420,960,15,17,232,53,cargo
Customer 1749,26.440866,-80.202292,420,960,15,17,127,53,cargo
Customer 1750,26.420177,-80.092805,420,960,15,15,180,53,cargo
Customer 1751,28.481248,-81.333603,420,960,15,12,250,53,cargo
Customer 1752,27.337594,-82.549303,375,960,15,13,197,53,cargo
Customer 1753,28.46139,-81.464717,420,960,15,9,77,53,cargo
Customer 1754,26.251224,-80.2325,390,960,15,13,81,53,cargo
Customer 1755,25.938593,-80.137673,420,960,15,11,68,53,cargo
Customer 1756,28.465768,-81.472903,420,960,15,14,87,53,cargo
Customer 1757,26.065695,-80.328459,420,960,15,21,97,53,cargo
Customer 1758,28.445587,-81.473141,420,960,15,8,176,53,cargo
Customer 1759,26.473815,-80.07766,360,960,15,7,86,53,cargo
Customer 1760,26.321829,-80.271816,420,960,15,13,31,53,cargo
Customer 1761,26.027664,-80.153651,420,960,15,10,104,53,cargo
Customer 1762,26.549186,-80.06642,420,960,15,6,32,53,cargo
Customer 1763,26.272951,-80.137699,420,960,15,14,126,53,cargo
Customer 1764,28.465768,-81.472903,420,960,15,5,75,53,cargo
Customer 1765,25.606673,-80.428271,420,960,15,15,36,53,cargo
Customer 1766,28.305244,-81.552018,405,960,15,19,215,53,cargo
Customer 1767,30.315433,-81.604461,360,960,15,19,74,53,cargo
Customer 1768,26.583719,-80.115966,420,960,15,6,163,53,cargo
Customer 1769,26.647202,-80.093934,420,960,15,8,195,53,cargo
Customer 1770,26.477321,-80.088427,420,960,15,11,137,53,cargo
Customer 1771,26.842937,-80.122488,510,960,15,3,34,53,cargo
Customer 1772,26.200611,-80.270211,420,960,15,6,193,53,cargo
Customer 1773,26.566995,-80.120172,420,960,15,4,49,53,cargo
Customer 1774,26.3678,-80.146318,360,960,15,8,73,53,cargo
Customer 1775,26.571059,-80.166367,420,960,15,22,241,53,cargo
Customer 1776,28.38615,-81.476685,420,960,15,21,42,53,cargo
Customer 1777,26.477381,-80.088361,420,960,15,21,232,53,cargo
Customer 1778,28.096685,-81.775144,420,960,15,4,249,53,cargo
Customer 1779,28.336091,-81.530853,360,960,15,10,98,53,cargo
CLARINDA,40.734931,-95.037683,405,960,15,1,24.7,53,fridge-platform
GLENWOOD,41.04615,-95.741495,360,960,15,2,36.3,53,fridge-platform
HARLAN,41.656081,-95.319173,360,960,15,1,24.9,53,fridge-platform
MISSOURI VALLEY,41.556984,-95.888693,375,960,15,1,19.8,53,fridge-platform
RED OAK,41.00913,-95.226421,420,960,15,1,25.4,53,fridge-platform
SHENANDOAH,40.76716,-95.371535,360,960,15,1,19.9,53,fridge-platform
AUBURN,39.590186,-89.746632,540,960,15,1,22.3,53,fridge-platform
BARTONVILLE,40.652742,-89.651609,420,960,15,2,41.4,53,fridge-platform
BEARDSTOWN,40.018388,-90.434798,540,960,15,1,21.2,53,fridge-platform
BOURBONNAIS,41.161399,-87.892226,480,960,15,6,116.3,53,fridge-platform
BRADLEY,41.142081,-87.864636,420,960,15,2,40,53,fridge-platform
CANTON,40.55548,-90.036492,540,960,15,3,56.5,53,fridge-platform
BENTON,37.999182,-88.92974,600,960,15,2,42.9,53,cargo
CHARLESTON,39.501522,-88.190782,600,960,15,4,84.4,53,fridge-platform
BLOOMINGTON,40.487181,-88.959996,510,960,15,19,332.9,53,cargo
CHATHAM,39.676572,-89.703451,600,960,15,3,65.8,53,fridge-platform
CHILLICOTHE,40.918701,-89.484331,420,960,15,2,44.1,53,fridge-platform
CLINTON,40.152916,-88.962069,650,960,15,2,35.5,53,fridge-platform
BREESE,38.608974,-89.528567,600,960,15,1,27.1,53,cargo
DANVILLE,40.129686,-87.628033,600,960,15,8,143.6,53,fridge-platform
DUNLAP,40.861642,-89.675192,510,960,15,2,40.3,53,fridge-platform
EFFINGHAM,39.122906,-88.540292,420,960,15,4,80,53,fridge-platform
CARLYLE,38.610942,-89.371181,600,960,15,1,28.2,53,cargo
EUREKA,40.720132,-89.27364,420,960,15,1,23.7,53,fridge-platform
CENTRALIA,38.524352,-89.134162,600,960,15,5,87.9,53,cargo
FAIRBURY,40.74673,-88.511864,420,960,15,1,20.1,53,fridge-platform
GALESBURG,40.946964,-90.363042,420,960,15,5,96.9,53,fridge-platform
GIBSON CITY,40.46594,-88.374108,360,960,15,1,18.3,53,fridge-platform
HAVANA,40.299152,-90.063984,600,960,15,1,19.9,53,fridge-platform
HEYWORTH,40.313782,-88.975602,510,960,15,1,19.6,53,fridge-platform
HOOPESTON,40.465817,-87.668096,450,960,15,1,18.9,53,fridge-platform
JACKSONVILLE,39.735364,-90.23035,600,960,15,4,81.7,53,fridge-platform
KANKAKEE,41.120318,-87.860011,420,960,15,6,114.1,53,fridge-platform
DU QUOIN,38.011685,-89.235986,600,960,15,1,31.1,53,cargo
KEWANEE,41.24282,-89.926011,570,960,15,2,48.1,53,fridge-platform
LA SALLE,41.357234,-89.105297,570,960,15,4,70,53,fridge-platform
MACKINAW,40.536312,-89.359478,420,960,15,1,20.5,53,fridge-platform
MACOMB,40.457318,-90.66993,540,960,15,3,59.9,53,fridge-platform
MANTENO,41.250861,-87.834656,540,960,15,2,49.8,53,fridge-platform
MARSEILLES,41.329387,-88.707682,405,960,15,1,31.6,53,fridge-platform
MARSHALL,39.391703,-87.69496,600,960,15,1,31,53,fridge-platform
MATTOON,39.483535,-88.371905,600,960,15,4,79.7,53,fridge-platform
MENDOTA,41.548303,-89.120589,600,960,15,1,30.2,53,fridge-platform
FAIRFIELD,38.37853,-88.358119,600,960,15,1,33.5,53,cargo
METAMORA CARRIER ANNEX,40.790919,-89.360889,420,960,15,2,51,53,fridge-platform
MOMENCE,41.163232,-87.660964,390,960,15,1,19.4,53,fridge-platform
MONMOUTH,40.909735,-90.646792,510,960,15,2,37.8,53,fridge-platform
MOUNT STERLING,39.985778,-90.766286,600,960,15,1,18.8,53,fridge-platform
MT ZION,39.772345,-88.875316,390,960,15,1,26,53,fridge-platform
GREENVILLE,38.891819,-89.413746,600,960,15,2,36.4,53,cargo
NEWTON,38.991144,-88.162874,600,960,15,1,24.8,53,fridge-platform
OGLESBY,41.294811,-89.062793,540,960,15,1,18.4,53,fridge-platform
OLNEY,38.728899,-88.084543,600,960,15,2,45,53,fridge-platform
OTTAWA,41.374225,-88.826665,420,960,15,5,91.8,53,fridge-platform
PANA,39.386824,-89.082222,360,960,15,1,24.9,53,fridge-platform
HILLSBORO,39.158736,-89.494141,600,960,15,1,27.4,53,cargo
PARIS,39.612471,-87.693472,600,960,15,2,44.7,53,fridge-platform
PAXTON,40.459431,-88.097641,360,960,15,1,19.4,53,fridge-platform
JERSEYVILLE,39.119647,-90.328639,360,960,15,2,47.2,53,cargo
PETERSBURG,40.009559,-89.84925,600,960,15,1,25.8,53,fridge-platform
PITTSFIELD,39.605847,-90.806418,600,960,15,1,28.5,53,fridge-platform
PONTIAC,40.880074,-88.631183,420,960,15,2,46,53,fridge-platform
PRINCETON,41.371997,-89.465367,420,960,15,2,43.6,53,fridge-platform
QUINCY,39.950566,-91.35893,420,960,15,10,183.5,53,fridge-platform
RANTOUL,40.314659,-88.137245,600,960,15,2,44.5,53,fridge-platform
LITCHFIELD,39.177015,-89.653893,600,960,15,2,35.4,53,cargo
ROBINSON,39.004671,-87.739076,600,960,15,2,44.1,53,fridge-platform
ROCHESTER,39.748453,-89.536291,360,960,15,1,27.6,53,fridge-platform
RUSHVILLE,40.121733,-90.562143,600,960,15,1,21.2,53,fridge-platform
SAINT JOSEPH,40.111764,-88.041982,600,960,15,1,26.1,53,fridge-platform
SHELBYVILLE,39.405295,-88.792402,600,960,15,1,27.6,53,fridge-platform
SHERMAN,39.896429,-89.605208,600,960,15,1,18.4,53,fridge-platform
SPRING VALLEY,41.325903,-89.19959,420,960,15,1,20.6,53,fridge-platform
STREATOR,41.121785,-88.833239,540,960,15,3,66.6,53,fridge-platform
SULLIVAN,39.598826,-88.605334,510,960,15,2,33.9,53,fridge-platform
TAYLORVILLE,39.547203,-89.294658,600,960,15,3,53.6,53,fridge-platform
TUSCOLA,39.800061,-88.286352,420,960,15,1,27.9,53,fridge-platform
VANDALIA,38.959373,-89.094386,600,960,15,1,27.5,53,fridge-platform
WATSEKA,40.776047,-87.734819,420,960,15,1,25.7,53,fridge-platform
CHANDLER,38.042686,-87.371108,360,960,15,1,18.8,53,fridge-platform
FORT BRANCH,38.248113,-87.577565,360,960,15,1,18.6,53,fridge-platform
ROCKPORT,37.883934,-87.049225,375,960,15,1,23.9,53,fridge-platform
BEAVER DAM,37.396475,-86.875792,420,960,15,1,24.6,53,fridge-platform
CALHOUN,37.537172,-87.259993,420,960,15,1,24.9,53,fridge-platform
CENTRAL CITY,37.292628,-87.126521,420,960,15,2,36.3,53,fridge-platform
DAWSON SPRINGS,37.166167,-87.691277,420,960,15,1,19.8,53,fridge-platform
FULTON,36.504363,-88.87328,600,960,15,1,17.6,53,fridge-platform
MOUNT VERNON CARRIER ANNEX,38.316352,-88.907257,420,960,15,5,94.2,53,cargo
GREENVILLE,37.200412,-87.177382,420,960,15,2,39.7,53,fridge-platform
MURPHYSBORO,37.765786,-89.335628,600,960,15,3,51.8,53,cargo
HARTFORD,37.444765,-86.899004,360,960,15,1,19.9,53,fridge-platform
KEVIL,37.083879,-88.88727,420,960,15,1,18.5,53,fridge-platform
LEWISPORT,37.934847,-86.900552,375,960,15,1,22.1,53,fridge-platform
MADISONVILLE,37.328716,-87.500617,390,960,15,5,95.7,53,fridge-platform
MORGANFIELD,37.685019,-87.918216,420,960,15,1,21.8,53,fridge-platform
PHILPOT,37.733719,-86.989009,360,960,15,1,20.1,53,fridge-platform
PRINCETON,37.10832,-87.884327,420,960,15,2,44.4,53,fridge-platform
UTICA,37.603569,-87.106145,420,960,15,1,26.4,53,fridge-platform
WEST PADUCAH,37.063577,-88.811312,420,960,15,1,28.2,53,fridge-platform
ANDERSON,36.650659,-94.442486,405,960,15,1,32.1,53,fridge-platform
ASH GROVE,37.316306,-93.585085,420,960,15,1,21.3,53,fridge-platform
DIXON,37.992025,-92.094788,390,960,15,1,25.3,53,fridge-platform
FAIR GROVE,37.383393,-93.14637,360,960,15,1,31.2,53,fridge-platform
FORSYTH,36.686942,-93.1181,405,960,15,2,49.2,53,fridge-platform
GALENA,36.810552,-93.468372,390,960,15,1,31,53,fridge-platform
HOUSTON,37.32726,-91.957411,360,960,15,1,19.9,53,fridge-platform
KIMBERLING CITY,36.629918,-93.422711,360,960,15,1,28.1,53,fridge-platform
MOUNT VERNON,37.102034,-93.818145,360,960,15,1,32.1,53,fridge-platform
SENECA,36.840399,-94.610921,510,960,15,1,19.4,53,fridge-platform
STOCKTON,37.698292,-93.79158,360,960,15,1,22.2,53,fridge-platform
STRAFFORD,37.268865,-93.118872,420,960,15,1,28.9,53,fridge-platform
ASHLAND,41.039341,-96.370476,420,960,15,1,21.9,53,fridge-platform
AURORA,40.867485,-98.003954,420,960,15,1,23.8,53,fridge-platform
BEATRICE,40.269908,-96.747168,420,960,15,2,50.6,53,fridge-platform
BLAIR,41.544835,-96.136591,360,960,15,2,44.9,53,fridge-platform
SALEM,38.623692,-88.96177,600,960,15,2,46,53,cargo
BROKEN BOW,41.402937,-99.639015,450,960,15,1,19.5,53,fridge-platform
CRETE,40.625033,-96.96003,360,960,15,1,26.3,53,fridge-platform
FAIRBURY,40.136425,-97.181669,375,960,15,1,18.4,53,fridge-platform
FALLS CITY,40.060511,-95.601458,360,960,15,1,18.4,53,fridge-platform
HOLDREGE,40.438764,-99.369459,420,960,15,1,27.9,53,fridge-platform
LEAVENWORTH,41.251749,-95.94312,420,960,15,4,75,53,fridge-platform
STAUNTON,39.011674,-89.79039,600,960,15,1,31,53,cargo
LEXINGTON,40.779084,-99.739828,420,960,15,1,31.6,53,fridge-platform
NEBRASKA CITY,40.677345,-95.851735,420,960,15,1,33.6,53,fridge-platform
ONEILL,42.45916,-98.648228,405,960,15,1,18.3,53,fridge-platform
PLATTSMOUTH,41.013595,-95.889022,390,960,15,3,56.7,53,fridge-platform
SEWARD,40.906721,-97.098131,420,960,15,1,31.1,53,fridge-platform
SOUTH SIOUX CITY,42.46317,-96.422545,450,960,15,1,32.3,53,fridge-platform
WAHOO,41.211248,-96.619267,405,960,15,1,19.3,53,fridge-platform
WAYNE,42.230062,-97.019574,420,960,15,1,23.6,53,fridge-platform
WEST POINT,41.840926,-96.711311,510,960,15,1,20.9,53,fridge-platform
YORK,40.867736,-97.591524,375,960,15,2,37.2,53,fridge-platform
WEST FRANKFORT,37.898243,-88.925746,600,960,15,2,41.5,53,cargo
COUNCIL BLUFFS,41.247617,-95.820573,420,960,15,14,247.1,53,platform
CARBONDALE,37.732016,-89.188746,720,960,15,4,80.5,53,platform
Customer 1780,41.872863,-87.782693,360,960,15,11,164,53,cargo
Customer 1781,41.872863,-87.782693,420,960,15,16,159,53,cargo
Customer 1782,41.856959,-87.66767,420,960,15,3,159,53,cargo
Customer 1783,41.804226,-87.753778,450,960,15,5,50,53,cargo
Customer 1784,42.032387,-87.677881,510,960,15,13,154,53,cargo
CARTERVILLE,37.759895,-89.076182,600,960,15,1,33.7,53,platform
HARRISBURG,37.736787,-88.542202,600,960,15,2,37.5,53,platform
HERRIN,37.801831,-89.027242,420,960,15,2,37.5,53,platform
MARION,37.730483,-88.925698,600,960,15,4,76.4,53,platform
METROPOLIS,37.151471,-88.731919,420,960,15,1,28.6,53,platform
ABILENE,38.917119,-97.213629,360,960,15,1,29.7,53,platform
ANDOVER,37.689016,-97.135872,420,960,15,3,59,53,platform
ARKANSAS CITY,37.060229,-97.03739,420,960,15,2,38.4,53,platform
AUGUSTA,37.675943,-96.978068,420,960,15,2,40.6,53,platform
BASEHOR,39.136426,-94.93967,420,960,15,1,31.8,53,platform
BAXTER SPRINGS,37.024412,-94.736848,420,960,15,1,22.2,53,platform
BELOIT,39.459269,-98.108727,390,960,15,,15,53,platform
BURLINGTON,38.193965,-95.738947,435,960,15,,13.6,53,platform
CHANUTE,37.682895,-95.451551,405,960,15,2,37.1,53,platform
CHERRYVALE,37.270093,-95.552293,390,960,15,,11.1,53,platform
CHISHOLM,37.650207,-97.35646,420,960,15,6,120.3,53,platform
CLAY CENTER,39.377527,-97.124286,420,960,15,1,16.9,53,platform
CLEARWATER,37.513056,-97.496055,420,960,15,,14.8,53,platform
COFFEYVILLE,37.036435,-95.618648,420,960,15,1,33.5,53,platform
CONCORDIA,39.570812,-97.66138,420,960,15,1,18.9,53,platform
CORPORATE HILLS,37.682419,-97.228976,420,960,15,14,245.5,53,platform
DE SOTO,38.977915,-94.969943,360,960,15,2,45.2,53,platform
DELANO,37.673397,-97.441684,420,960,15,16,279.3,53,platform
DERBY,37.556299,-97.272018,420,960,15,7,121.4,53,platform
BALDWIN CITY,38.775149,-95.18769,360,960,15,1,30.7,53,cargo
DODGE CITY,37.754654,-100.016476,420,960,15,3,68.1,53,platform
DOWNTOWN,37.690592,-97.341394,420,960,15,5,101.1,53,platform
EL DORADO,37.817099,-96.848818,375,960,15,2,42,53,platform
EMPORIA,38.405902,-96.181827,420,960,15,4,77.7,53,platform
EUREKA,37.821417,-96.295917,390,960,15,,11.3,53,platform
FORT RILEY,39.096229,-96.801933,420,960,15,2,36.7,53,platform
FORT SCOTT,37.840233,-94.70764,420,960,15,1,30,53,platform
GARDEN CITY,37.967675,-100.87046,420,960,15,4,78.5,53,platform
GARNETT,38.281842,-95.241914,360,960,15,,12.7,53,platform
GODDARD,37.660016,-97.57458,420,960,15,1,29.3,53,platform
GREAT BEND,38.36794,-98.767007,420,960,15,2,47.7,53,platform
HAYS,38.870975,-99.333043,420,960,15,4,68.7,53,platform
HAYSVILLE,37.56465,-97.354813,420,960,15,2,40.3,53,platform
HIAWATHA,39.851542,-95.536923,420,960,15,,16.2,53,platform
HILLSBORO,38.355095,-97.205353,405,960,15,,14.1,53,platform
HOLTON,39.463107,-95.734479,360,960,15,1,18,53,platform
HUTCHINSON,38.053841,-97.928757,420,960,15,7,137.1,53,platform
INDEPENDENCE,37.225837,-95.705676,420,960,15,1,33.8,53,platform
IOLA,37.922499,-95.406409,510,960,15,1,24.4,53,platform
JUNCTION CITY,39.029623,-96.833765,420,960,15,4,81.3,53,platform
KINGMAN,37.645734,-98.113582,360,960,15,,12.7,53,platform
LARNED,38.181961,-99.098705,420,960,15,1,18.7,53,platform
LINDSBORG,38.573723,-97.67469,360,960,15,1,17,53,platform
LYONS,38.348566,-98.203655,360,960,15,,11.5,53,platform
MAIZE,37.777375,-97.467596,420,960,15,1,21.4,53,platform
MANHATTAN,39.181781,-96.563892,420,960,15,10,185.8,53,platform
MARION,38.347899,-97.018527,450,960,15,,10,53,platform
MARYSVILLE,39.840992,-96.647154,510,960,15,,11.4,53,platform
MCPHERSON,38.369706,-97.665916,375,960,15,3,53.1,53,platform
MUNGER,37.707039,-97.279838,420,960,15,8,141.2,53,platform
NEWTON,38.046628,-97.346787,420,960,15,3,63.2,53,platform
NORTH WICHITA,37.725211,-97.345227,420,960,15,4,85.7,53,platform
OTTAWA,38.612574,-95.266792,420,960,15,3,65.3,53,platform
PAOLA CARRIER ANNEX,38.584106,-94.858393,420,960,15,4,80,53,platform
PARSONS,37.340247,-95.261141,420,960,15,2,35.4,53,platform
PHILLIPSBURG,39.757925,-99.325564,360,960,15,,12.7,53,platform
PITTSBURG,37.414336,-94.703017,420,960,15,4,78,53,platform
PRATT,37.644134,-98.737793,420,960,15,1,23.4,53,platform
RIVER CITY,37.634261,-97.318015,420,960,15,6,106,53,platform
ROSE HILL,37.563518,-97.135458,375,960,15,1,20.7,53,platform
RUSSELL,38.891427,-98.860798,420,960,15,,16.3,53,platform
SALINA,38.843884,-97.607398,420,960,15,7,135.3,53,platform
SCOTT CITY,38.484826,-100.907323,390,960,15,1,17.5,53,platform
SPRING HILL,38.745416,-94.823634,420,960,15,2,40.2,53,platform
TONGANOXIE,39.117507,-95.069485,420,960,15,2,40.1,53,platform
ULYSSES,37.579037,-101.359018,435,960,15,1,21.3,53,platform
VALLEY CENTER,37.831871,-97.370259,420,960,15,2,43.1,53,platform
WAMEGO,39.201936,-96.305971,360,960,15,2,36.1,53,platform
WELLINGTON,37.266053,-97.400348,420,960,15,1,25.8,53,platform
WINFIELD,37.239621,-96.994907,420,960,15,2,47.2,53,platform
BENTON,36.865707,-88.35799,420,960,15,5,103.3,53,platform
CALVERT CITY,37.026299,-88.349698,420,960,15,1,22.7,53,platform
GILBERTSVILLE,36.998872,-88.290319,375,960,15,1,24.4,53,platform
MARION,37.331985,-88.080064,540,960,15,1,24.8,53,platform
MAYFIELD,36.74194,-88.638324,600,960,15,5,99.5,53,platform
MURRAY,36.616557,-88.313224,420,960,15,8,144.7,53,platform
PADUCAH CARRIER ANNEX,37.081601,-88.665152,420,960,15,12,217.9,53,platform
ASHLAND,38.774919,-92.260673,480,960,15,1,32,53,platform
AURORA,36.974948,-93.719148,360,960,15,3,59.1,53,platform
AVA,36.952544,-92.66217,390,960,15,2,36.8,53,platform
BLUE SPRINGS,39.011799,-94.269554,420,960,15,13,238.7,53,platform
BOLIVAR,37.611796,-93.41029,420,960,15,3,67.9,53,platform
BOONVILLE,38.975461,-92.742476,600,960,15,2,38.2,53,platform
BRANSON  CARRIER ANNEX,36.611214,-93.224019,420,960,15,7,136.6,53,platform
BUTLER,38.258774,-94.33401,420,960,15,1,19,53,platform
CALIFORNIA,38.634213,-92.565161,600,960,15,1,33.2,53,platform
CAMDENTON,38.004585,-92.75433,405,960,15,3,60.7,53,platform
CAMERON,39.750647,-94.235102,360,960,15,1,29.2,53,platform
CAPITOL VIEW STA,38.555486,-92.198052,600,960,15,15,267.8,53,platform
CARL JUNCTION,37.171875,-94.565007,390,960,15,1,33.9,53,platform
CARTHAGE,37.176818,-94.312185,420,960,15,4,71.6,53,platform
CASSVILLE,36.679763,-93.868735,390,960,15,1,33.5,53,platform
CENTRALIA,39.210322,-92.1384,420,960,15,1,31.2,53,platform
CHILLICOTHE,39.781587,-93.552046,420,960,15,1,31.4,53,platform
CLINTON,38.370381,-93.774344,420,960,15,2,35.8,53,platform
COLUMBIA,38.953063,-92.331116,420,960,15,13,239.8,53,platform
CUBA,38.061774,-91.408228,405,960,15,3,66.2,53,platform
ELDON,38.349377,-92.58001,600,960,15,2,47.5,53,platform
FAYETTE,39.145228,-92.684215,390,960,15,1,19.1,53,platform
FORT LEONARD WOOD,37.762331,-92.115248,360,960,15,4,80.4,53,platform
FULTON,38.846032,-91.94865,600,960,15,4,75.5,53,platform
GLENSTONE,37.187743,-93.260793,420,960,15,12,220.9,53,platform
HANNIBAL,39.706239,-91.362803,600,960,15,3,55.8,53,platform
HIGGINSVILLE,39.07487,-93.716895,420,960,15,1,20.9,53,platform
HOLTS SUMMIT,38.646259,-92.119691,420,960,15,3,54.6,53,platform
JOPLIN,37.090907,-94.512757,420,960,15,12,211.7,53,platform
KIRKSVILLE,40.19275,-92.581252,420,960,15,4,68.9,53,platform
KNOB NOSTER,38.764837,-93.561948,600,960,15,2,38,53,platform
LAKE OZARK,38.18893,-92.642541,390,960,15,1,33.2,53,platform
LEBANON CARRIER ANNEX,37.673355,-92.635349,420,960,15,6,104.3,53,platform
LEES SUMMIT,38.893346,-94.376874,420,960,15,13,230.1,53,platform
LEXINGTON,39.183241,-93.880503,405,960,15,,16.2,53,platform
LICKING,37.497766,-91.857269,480,960,15,,15.3,53,platform
LINN,38.480521,-91.842801,600,960,15,,15.4,53,platform
MACON,39.738254,-92.475806,600,960,15,1,29.9,53,platform
MARSHALL,39.122444,-93.19766,420,960,15,2,51.2,53,platform
MARSHFIELD,37.339349,-92.907776,420,960,15,3,68.2,53,platform
MARYVILLE,40.350195,-94.874926,420,960,15,2,34.7,53,platform
MEXICO,39.171806,-91.886722,600,960,15,3,52.3,53,platform
MOBERLY,39.419695,-92.443805,480,960,15,3,56.6,53,platform
MONETT,36.921945,-93.924062,420,960,15,2,45.4,53,platform
MOUNTAIN GROVE,37.128596,-92.263106,360,960,15,2,36.5,53,platform
MOUNTAIN VIEW,36.996243,-91.702187,360,960,15,1,23.3,53,platform
NEOSHO,36.867267,-94.36836,420,960,15,5,95.9,53,platform
NEVADA,37.837841,-94.354474,600,960,15,2,34.2,53,platform
NIXA,37.039456,-93.301067,420,960,15,8,140.3,53,platform
ODESSA,38.998256,-93.95198,360,960,15,1,28.1,53,platform
OSAGE BEACH,38.126531,-92.669879,600,960,15,1,30.6,53,platform
OZARK,37.024269,-93.220697,360,960,15,6,117,53,platform
PECULIAR,38.72304,-94.459502,420,960,15,1,32.1,53,platform
PLATTSBURG,39.564116,-94.446951,450,960,15,1,26.2,53,platform
Customer 1785,41.34323,-70.71975,375,960,15,21,173,53,cargo
Customer 1786,42.099751,-71.067187,420,960,15,21,129,53,cargo
Customer 1787,41.34323,-70.71975,420,960,15,21,190,53,cargo
Customer 1788,42.690347,-83.145079,420,960,15,14,132,53,cargo
24/7 Express Logistics - STL,38.766665,-90.337003,420,960,15,11,201.6,53,cargo
REEDS SPRING,36.748675,-93.379281,360,960,15,2,36.6,53,platform
REPUBLIC,37.119657,-93.468676,420,960,15,9,155.8,53,platform
RICHLAND,37.857125,-92.404815,420,960,15,1,19.7,53,platform
RICHMOND,39.277493,-93.977599,420,960,15,2,34.9,53,platform
ROGERSVILLE,37.118237,-93.064174,420,960,15,3,55.1,53,platform
ROLLA,37.949649,-91.774784,420,960,15,6,111.6,53,platform
